subscription_id,customer_id,customer_name,plan_name,mrr_amount,previous_mrr,status,start_date,end_date
sub_01233,cus_0016,Kelly-Mcconnell,pro,299,499,active,2021-02-16,
sub_01234,cus_0127,Edwards-Diaz,growth,499,799,active,2021-02-21,
sub_01235,cus_0465,Solomon Lam and Sanchez,enterprise_plus,999,999,cancelled,2021-02-07,2021-02-07
sub_01236,cus_0348,Luna Pierce and Barton,starter,99,299,active,2021-02-25,
sub_01237,cus_0199,Randolph Bright and Schmidt,growth,499,299,active,2021-02-28,
sub_01238,cus_0462,Clark PLC,growth,499,299,active,2021-02-04,
sub_01239,cus_0380,Burns-Joyce,pro,299,299,cancelled,2021-02-11,2021-02-11
sub_01240,cus_0039,Camacho-Gregory,growth,499,299,active,2021-02-19,
sub_01241,cus_0210,Patel-Lamb,starter,99,299,active,2021-02-08,
sub_01242,cus_0366,Harris-Smith,enterprise_plus,999,799,active,2021-02-25,
sub_01243,cus_0100,Mcdonald LLC,enterprise_plus,999,799,active,2021-02-19,
sub_01244,cus_0062,Moreno Hernandez and Parker,pro,299,499,active,2021-02-09,
sub_01245,cus_0009,Anderson Ltd,enterprise,799,499,active,2021-02-13,
sub_01246,cus_0511,Lopez Ltd,growth,499,299,active,2021-02-23,
sub_01247,cus_0281,Miller Group,enterprise,799,999,active,2021-02-07,
sub_01248,cus_0283,Mueller-Thompson,growth,499,299,active,2021-02-25,
sub_01249,cus_0362,Francis Fox and Sanchez,starter,99,99,cancelled,2021-02-28,2021-02-28
sub_01250,cus_0590,Cruz Lee and Stephens,starter,99,,active,2021-03-12,
sub_01251,cus_0591,Smith and Sons,starter,99,,active,2021-03-15,
sub_01252,cus_0592,Weber-Boyle,enterprise_plus,999,,active,2021-03-29,
sub_01253,cus_0593,Mills-Mccann,growth,499,,active,2021-03-14,
sub_01254,cus_0594,Mcgrath Ltd,starter,99,,active,2021-03-10,
sub_01255,cus_0595,Tran Matthews and Dennis,pro,299,,active,2021-03-17,
sub_01256,cus_0596,Harvey Inc,growth,499,,active,2021-03-02,
sub_01257,cus_0597,Snow Holmes and Kemp,enterprise_plus,999,,active,2021-03-28,
sub_01258,cus_0598,White Ltd,enterprise,799,,active,2021-03-03,
sub_01259,cus_0599,Russell-Schneider,pro,299,,active,2021-03-07,
sub_01260,cus_0600,Suarez-Mckee,pro,299,,active,2021-03-17,
sub_01261,cus_0601,Smith Cook and Smith,starter,99,,active,2021-03-04,
sub_01262,cus_0602,Martinez Franklin and Ayala,starter,99,,active,2021-03-23,
sub_01263,cus_0603,Evans Smith and Hines,growth,499,,active,2021-03-02,
sub_01264,cus_0604,Villanueva Inc,starter,99,,active,2021-03-07,
sub_01265,cus_0605,Odonnell-Clark,growth,499,,active,2021-03-12,
sub_01266,cus_0606,Moses Davis and Cook,starter,99,,active,2021-03-13,
sub_01267,cus_0607,Rich Haney and Young,pro,299,,active,2021-03-20,
sub_01268,cus_0608,Colon Ltd,pro,299,,active,2021-03-20,
sub_01269,cus_0609,Barron-Valentine,pro,299,,active,2021-03-12,
sub_01270,cus_0610,Rocha-Lee,starter,99,,active,2021-03-17,
sub_01271,cus_0611,Stuart Inc,growth,499,,active,2021-03-29,
sub_01272,cus_0612,Smith PLC,pro,299,,active,2021-03-16,
sub_01273,cus_0613,Lewis Ward and Randall,pro,299,,active,2021-03-17,
sub_01274,cus_0614,Buchanan-Garcia,starter,99,,active,2021-03-25,
sub_01275,cus_0615,Reyes PLC,growth,499,,active,2021-03-24,
sub_01276,cus_0616,Crawford Smith and Caldwell,growth,499,,active,2021-03-03,
sub_01277,cus_0617,Hunter-Nichols,enterprise_plus,999,,active,2021-03-05,
sub_01278,cus_0618,Ruiz Hansen and Trujillo,enterprise_plus,999,,active,2021-03-13,
sub_01279,cus_0619,Hart Group,pro,299,,active,2021-03-23,
sub_01280,cus_0620,Miller Group,pro,299,,active,2021-03-24,
sub_01281,cus_0032,Fox Group,enterprise_plus,999,799,active,2021-03-04,
sub_01282,cus_0445,Diaz Garrett and Edwards,enterprise_plus,999,799,active,2021-03-10,
sub_01283,cus_0572,Thomas-Rodriguez,enterprise,799,499,active,2021-03-10,
sub_01284,cus_0193,Cooper Brennan and Marshall,pro,299,499,active,2021-03-09,
sub_01285,cus_0313,Frye Francis and Hill,pro,299,99,active,2021-03-02,
sub_01286,cus_0335,Klein PLC,enterprise,799,499,active,2021-03-30,
sub_01287,cus_0199,Randolph Bright and Schmidt,growth,499,499,cancelled,2021-03-29,2021-03-29
sub_01288,cus_0529,Perry-Carey,pro,299,99,active,2021-03-06,
sub_01289,cus_0279,Mcdonald Ltd,pro,299,499,active,2021-03-26,
sub_01290,cus_0459,Taylor Goodwin and Pacheco,enterprise,799,499,active,2021-03-07,
sub_01291,cus_0615,Reyes PLC,growth,499,499,cancelled,2021-03-04,2021-03-04
sub_01292,cus_0619,Hart Group,growth,499,299,active,2021-03-08,
sub_01293,cus_0113,Wallace-York,enterprise_plus,999,799,active,2021-03-04,
sub_01294,cus_0007,Marshall Ltd,starter,99,299,active,2021-03-12,
sub_01295,cus_0233,Villanueva-Rivera,starter,99,299,active,2021-03-10,
sub_01296,cus_0135,Armstrong Horton and Nunez,enterprise,799,499,active,2021-03-26,
sub_01297,cus_0208,Pitts-Perez,growth,499,799,active,2021-03-15,
sub_01298,cus_0179,Johnston-Perez,growth,499,299,active,2021-03-08,
sub_01299,cus_0073,White Group,pro,299,99,active,2021-03-28,
sub_01300,cus_0316,Mcclure-Williams,growth,499,299,active,2021-03-19,
sub_01301,cus_0247,Mcclure-Kelly,growth,499,499,cancelled,2021-03-31,2021-03-31
sub_01302,cus_0285,Ray-Morales,enterprise,799,999,active,2021-03-25,
sub_01303,cus_0341,Smith-Thomas,pro,299,299,cancelled,2021-03-07,2021-03-07
sub_01304,cus_0228,Beck-Thompson,growth,499,299,active,2021-03-16,
sub_01305,cus_0551,Coffey-Robles,pro,299,99,active,2021-03-29,
sub_01306,cus_0224,Villanueva Henderson and Duke,enterprise,799,499,active,2021-03-01,
sub_01307,cus_0200,Murphy PLC,pro,299,499,active,2021-03-17,
sub_01308,cus_0398,Huang Cook and Vazquez,enterprise,799,499,active,2021-03-04,
sub_01309,cus_0376,Willis-Dean,enterprise,799,499,active,2021-03-06,
sub_01310,cus_0408,Flores PLC,enterprise,799,499,active,2021-03-29,
sub_01311,cus_0051,Reyes Group,enterprise,799,499,active,2021-03-06,
sub_01312,cus_0461,Taylor-Lewis,starter,99,299,active,2021-03-08,
sub_01313,cus_0460,Giles Martin and Wells,growth,499,299,active,2021-03-24,
sub_01314,cus_0091,Smith-Kelly,growth,499,799,active,2021-03-24,
sub_01315,cus_0512,Nelson PLC,enterprise,799,499,active,2021-03-25,
sub_01316,cus_0090,Lopez Ltd,enterprise_plus,999,799,active,2021-03-25,
sub_01317,cus_0006,Johnson LLC,growth,499,499,cancelled,2021-03-01,2021-03-01
sub_01318,cus_0611,Stuart Inc,pro,299,499,active,2021-03-06,
sub_01319,cus_0363,Mcguire Best and Barnett,growth,499,299,active,2021-03-07,
sub_01320,cus_0177,Suarez-Lee,growth,499,299,active,2021-03-21,
sub_01321,cus_0041,Clarke LLC,enterprise_plus,999,799,active,2021-03-14,
sub_01322,cus_0293,Diaz-Reynolds,enterprise,799,499,active,2021-03-02,
sub_01323,cus_0377,Vargas Cabrera and Reese,enterprise,799,799,cancelled,2021-03-09,2021-03-09
sub_01324,cus_0528,Weaver-Hudson,growth,499,299,active,2021-03-24,
sub_01325,cus_0139,Ortiz PLC,enterprise,799,499,active,2021-03-07,
sub_01326,cus_0437,Cox Sanders and Montgomery,starter,99,299,active,2021-03-02,
sub_01327,cus_0186,Jimenez Jones and Smith,enterprise_plus,999,799,active,2021-03-04,
sub_01328,cus_0527,Wu Smith and Gomez,growth,499,299,active,2021-03-29,
sub_01329,cus_0230,Case and Sons,pro,299,499,active,2021-03-28,
sub_01330,cus_0576,Erickson Roy and King,enterprise_plus,999,799,active,2021-03-13,
sub_01331,cus_0049,Powell-Campos,growth,499,299,active,2021-03-03,
sub_01332,cus_0238,Robles Ltd,growth,499,299,active,2021-03-08,
sub_01333,cus_0463,Morrison Smith and Lawson,pro,299,99,active,2021-03-23,
sub_01334,cus_0428,Gould PLC,starter,99,,reactivation,2021-03-07,
sub_01335,cus_0160,Smith and Sons,starter,99,,reactivation,2021-03-13,
sub_01336,cus_0621,Williams LLC,starter,99,,active,2021-04-13,
sub_01337,cus_0622,Velazquez Valdez and Contreras,growth,499,,active,2021-04-11,
sub_01338,cus_0623,Smith-Hayes,enterprise,799,,active,2021-04-19,
sub_01339,cus_0624,Meyers Group,starter,99,,active,2021-04-14,
sub_01340,cus_0625,Parker-Martin,starter,99,,active,2021-04-27,
sub_01341,cus_0626,Davis Green and Jones,enterprise,799,,active,2021-04-07,
sub_01342,cus_0627,Riley and Sons,growth,499,,active,2021-04-17,
sub_01343,cus_0628,Moyer PLC,starter,99,,active,2021-04-08,
sub_01344,cus_0629,Watkins LLC,pro,299,,active,2021-04-11,
sub_01345,cus_0630,Bernard Sanders and Williams,pro,299,,active,2021-04-03,
sub_01346,cus_0631,Garcia PLC,starter,99,,active,2021-04-30,
sub_01347,cus_0632,Davis PLC,starter,99,,active,2021-04-24,
sub_01348,cus_0633,Frank Barnes and Hughes,enterprise,799,,active,2021-04-10,
sub_01349,cus_0634,Harris Inc,starter,99,,active,2021-04-18,
sub_01350,cus_0635,Jennings Williams and Ferguson,pro,299,,active,2021-04-24,
sub_01351,cus_0636,Gordon Dunn and Hill,starter,99,,active,2021-04-12,
sub_01352,cus_0637,Cabrera Poole and Ray,growth,499,,active,2021-04-25,
sub_01353,cus_0638,Davis-Mathis,enterprise,799,,active,2021-04-08,
sub_01354,cus_0639,Christian and Sons,pro,299,,active,2021-04-13,
sub_01355,cus_0640,Mejia Richardson and Miller,pro,299,,active,2021-04-26,
sub_01356,cus_0641,Chapman LLC,enterprise,799,,active,2021-04-17,
sub_01357,cus_0642,Murphy Inc,growth,499,,active,2021-04-04,
sub_01358,cus_0643,Vance Robinson and Gates,enterprise,799,,active,2021-04-14,
sub_01359,cus_0644,Franklin Larson and Hooper,enterprise,799,,active,2021-04-01,
sub_01360,cus_0645,Foster Horn and Long,enterprise_plus,999,,active,2021-04-07,
sub_01361,cus_0646,Cohen LLC,enterprise,799,,active,2021-04-02,
sub_01362,cus_0647,Howard Group,growth,499,,active,2021-04-07,
sub_01363,cus_0648,Burns LLC,pro,299,,active,2021-04-13,
sub_01364,cus_0649,Lloyd PLC,enterprise,799,,active,2021-04-03,
sub_01365,cus_0162,Sullivan-Hartman,enterprise_plus,999,999,cancelled,2021-04-21,2021-04-21
sub_01366,cus_0169,Klein Conner and Ray,growth,499,299,active,2021-04-09,
sub_01367,cus_0448,Kaufman LLC,pro,299,99,active,2021-04-13,
sub_01368,cus_0340,Martin Inc,growth,499,299,active,2021-04-22,
sub_01369,cus_0320,Bean-Chavez,growth,499,299,active,2021-04-28,
sub_01370,cus_0557,Burns-Galloway,pro,299,299,cancelled,2021-04-10,2021-04-10
sub_01371,cus_0408,Flores PLC,enterprise_plus,999,799,active,2021-04-17,
sub_01372,cus_0414,Herrera-Strong,growth,499,299,active,2021-04-12,
sub_01373,cus_0363,Mcguire Best and Barnett,enterprise,799,499,active,2021-04-20,
sub_01374,cus_0493,Aguirre Reed and Harris,enterprise_plus,999,799,active,2021-04-12,
sub_01375,cus_0108,Williams LLC,growth,499,499,cancelled,2021-04-12,2021-04-12
sub_01376,cus_0151,Larson Elliott and Rivas,pro,299,99,active,2021-04-11,
sub_01377,cus_0402,Perez Barker and Fuller,pro,299,99,active,2021-04-23,
sub_01378,cus_0632,Davis PLC,pro,299,99,active,2021-04-01,
sub_01379,cus_0145,Mcdonald PLC,pro,299,99,active,2021-04-07,
sub_01380,cus_0620,Miller Group,growth,499,299,active,2021-04-07,
sub_01381,cus_0628,Moyer PLC,pro,299,99,active,2021-04-05,
sub_01382,cus_0624,Meyers Group,pro,299,99,active,2021-04-08,
sub_01383,cus_0556,Beck-Sanchez,enterprise_plus,999,799,active,2021-04-22,
sub_01384,cus_0629,Watkins LLC,growth,499,299,active,2021-04-26,
sub_01385,cus_0561,Knight Ltd,pro,299,99,active,2021-04-02,
sub_01386,cus_0505,Castro Inc,enterprise,799,499,active,2021-04-27,
sub_01387,cus_0011,Rivera-Lewis,enterprise_plus,999,799,active,2021-04-01,
sub_01388,cus_0368,Palmer-Hurley,growth,499,799,active,2021-04-27,
sub_01389,cus_0272,Houston David and Williams,growth,499,299,active,2021-04-07,
sub_01390,cus_0392,Garcia Price and Santiago,enterprise,799,999,active,2021-04-14,
sub_01391,cus_0428,Gould PLC,pro,299,99,active,2021-04-13,
sub_01392,cus_0381,Brown Pearson and Buchanan,enterprise,799,499,active,2021-04-05,
sub_01393,cus_0573,Ford-Gutierrez,starter,99,299,active,2021-04-13,
sub_01394,cus_0648,Burns LLC,growth,499,299,active,2021-04-19,
sub_01395,cus_0348,Luna Pierce and Barton,starter,99,99,cancelled,2021-04-06,2021-04-06
sub_01396,cus_0060,Pierce-Davis,enterprise,799,999,active,2021-04-22,
sub_01397,cus_0415,Davis and Sons,enterprise,799,499,active,2021-04-27,
sub_01398,cus_0338,Brown-Reed,growth,499,799,active,2021-04-24,
sub_01399,cus_0182,Lara-Johnson,growth,499,499,cancelled,2021-04-30,2021-04-30
sub_01400,cus_0580,Vaughan Group,enterprise,799,999,active,2021-04-04,
sub_01401,cus_0357,Porter-Mosley,growth,499,299,active,2021-04-24,
sub_01402,cus_0540,Howard Watson and Rose,growth,499,299,active,2021-04-16,
sub_01403,cus_0153,Brown Schmidt and Martin,enterprise,799,999,active,2021-04-08,
sub_01404,cus_0239,James Lam and Roberts,growth,499,499,cancelled,2021-04-23,2021-04-23
sub_01405,cus_0296,Thomas-Travis,starter,99,299,active,2021-04-20,
sub_01406,cus_0126,Stevenson and Sons,enterprise,799,799,cancelled,2021-04-02,2021-04-02
sub_01407,cus_0191,Johnson Pena and Allen,pro,299,99,active,2021-04-01,
sub_01408,cus_0166,Hernandez-Pierce,starter,99,,reactivation,2021-04-26,
sub_01409,cus_0650,Schmidt-Carrillo,pro,299,,active,2021-05-08,
sub_01410,cus_0651,Bell Group,growth,499,,active,2021-05-31,
sub_01411,cus_0652,Rivera Inc,growth,499,,active,2021-05-27,
sub_01412,cus_0653,Davis-Nguyen,growth,499,,active,2021-05-25,
sub_01413,cus_0654,Ramos Johnson and Peck,growth,499,,active,2021-05-23,
sub_01414,cus_0655,Sims-Ramirez,growth,499,,active,2021-05-09,
sub_01415,cus_0656,White Ltd,growth,499,,active,2021-05-11,
sub_01416,cus_0657,Robbins and Sons,starter,99,,active,2021-05-23,
sub_01417,cus_0658,Rose-Shah,starter,99,,active,2021-05-26,
sub_01418,cus_0659,Brown Holden and Cox,starter,99,,active,2021-05-09,
sub_01419,cus_0660,Perry Inc,growth,499,,active,2021-05-17,
sub_01420,cus_0661,Chen James and Blackwell,starter,99,,active,2021-05-19,
sub_01421,cus_0662,Phillips Booker and Ryan,pro,299,,active,2021-05-27,
sub_01422,cus_0663,Ramirez-Banks,growth,499,,active,2021-05-16,
sub_01423,cus_0664,Miller-Parker,enterprise_plus,999,,active,2021-05-13,
sub_01424,cus_0665,Michael and Sons,enterprise,799,,active,2021-05-17,
sub_01425,cus_0666,Garcia Ltd,enterprise_plus,999,,active,2021-05-21,
sub_01426,cus_0667,Lloyd-Ross,starter,99,,active,2021-05-03,
sub_01427,cus_0668,Mcknight-Rodgers,starter,99,,active,2021-05-19,
sub_01428,cus_0669,Oconnor Mcconnell and Rodriguez,pro,299,,active,2021-05-04,
sub_01429,cus_0670,Mitchell Smith and Horton,enterprise,799,,active,2021-05-13,
sub_01430,cus_0671,Andrews Ltd,growth,499,,active,2021-05-24,
sub_01431,cus_0672,Jones Mercer and Barrera,pro,299,,active,2021-05-14,
sub_01432,cus_0673,Sanders Coffey and Black,enterprise_plus,999,,active,2021-05-31,
sub_01433,cus_0674,Crawford Inc,starter,99,,active,2021-05-07,
sub_01434,cus_0675,Russell-Porter,pro,299,,active,2021-05-31,
sub_01435,cus_0676,Harris Inc,starter,99,,active,2021-05-16,
sub_01436,cus_0677,Maldonado-Smith,growth,499,,active,2021-05-08,
sub_01437,cus_0678,Spencer Ltd,starter,99,,active,2021-05-06,
sub_01438,cus_0679,Dean Ltd,enterprise,799,,active,2021-05-14,
sub_01439,cus_0680,Cherry-Tran,starter,99,,active,2021-05-24,
sub_01440,cus_0681,Clarke Cooper and House,growth,499,,active,2021-05-17,
sub_01441,cus_0682,Romero Howell and Valdez,growth,499,,active,2021-05-20,
sub_01442,cus_0683,Long Little and Gonzalez,pro,299,,active,2021-05-19,
sub_01443,cus_0111,Hickman Ltd,enterprise,799,499,active,2021-05-20,
sub_01444,cus_0426,Wheeler Group,pro,299,99,active,2021-05-03,
sub_01445,cus_0432,Lynn LLC,growth,499,299,active,2021-05-20,
sub_01446,cus_0429,Gallagher-Alexander,starter,99,299,active,2021-05-18,
sub_01447,cus_0647,Howard Group,enterprise,799,499,active,2021-05-11,
sub_01448,cus_0526,Hunt Ltd,enterprise_plus,999,799,active,2021-05-30,
sub_01449,cus_0524,Cook Martin and Turner,starter,99,299,active,2021-05-27,
sub_01450,cus_0363,Mcguire Best and Barnett,enterprise,799,799,cancelled,2021-05-03,2021-05-03
sub_01451,cus_0510,Hoffman Group,starter,99,299,active,2021-05-30,
sub_01452,cus_0272,Houston David and Williams,enterprise,799,499,active,2021-05-27,
sub_01453,cus_0235,Campbell-Wang,growth,499,499,cancelled,2021-05-03,2021-05-03
sub_01454,cus_0679,Dean Ltd,growth,499,799,active,2021-05-24,
sub_01455,cus_0338,Brown-Reed,pro,299,499,active,2021-05-17,
sub_01456,cus_0653,Davis-Nguyen,growth,499,499,cancelled,2021-05-24,2021-05-24
sub_01457,cus_0086,Valencia-Waller,enterprise_plus,999,799,active,2021-05-27,
sub_01458,cus_0622,Velazquez Valdez and Contreras,growth,499,499,cancelled,2021-05-27,2021-05-27
sub_01459,cus_0481,Mclaughlin-Russell,enterprise,799,999,active,2021-05-23,
sub_01460,cus_0149,Simpson Johnson and Mullins,enterprise_plus,999,799,active,2021-05-14,
sub_01461,cus_0563,Spencer-Vega,growth,499,299,active,2021-05-01,
sub_01462,cus_0324,Baker and Sons,enterprise,799,799,cancelled,2021-05-15,2021-05-15
sub_01463,cus_0639,Christian and Sons,growth,499,299,active,2021-05-25,
sub_01464,cus_0586,Butler-Tran,enterprise,799,499,active,2021-05-08,
sub_01465,cus_0168,Villa PLC,enterprise,799,499,active,2021-05-26,
sub_01466,cus_0370,Bates LLC,enterprise_plus,999,799,active,2021-05-03,
sub_01467,cus_0138,Walker PLC,enterprise_plus,999,799,active,2021-05-03,
sub_01468,cus_0194,Cook Smith and Russell,enterprise,799,999,active,2021-05-31,
sub_01469,cus_0462,Clark PLC,pro,299,499,active,2021-05-24,
sub_01470,cus_0504,Taylor-Reynolds,pro,299,99,active,2021-05-22,
sub_01471,cus_0206,Hernandez LLC,growth,499,299,active,2021-05-23,
sub_01472,cus_0649,Lloyd PLC,enterprise_plus,999,799,active,2021-05-24,
sub_01473,cus_0512,Nelson PLC,enterprise_plus,999,799,active,2021-05-21,
sub_01474,cus_0314,Greer-Adams,enterprise,799,999,active,2021-05-03,
sub_01475,cus_0629,Watkins LLC,enterprise,799,499,active,2021-05-31,
sub_01476,cus_0398,Huang Cook and Vazquez,growth,499,799,active,2021-05-12,
sub_01477,cus_0052,Nielsen-Schroeder,enterprise,799,499,active,2021-05-04,
sub_01478,cus_0496,Santos Ltd,growth,499,299,active,2021-05-19,
sub_01479,cus_0516,Waters Group,growth,499,299,active,2021-05-15,
sub_01480,cus_0301,Perry and Sons,growth,499,799,active,2021-05-14,
sub_01481,cus_0565,Contreras-Solomon,growth,499,499,cancelled,2021-05-16,2021-05-16
sub_01482,cus_0614,Buchanan-Garcia,pro,299,99,active,2021-05-29,
sub_01483,cus_0446,Mooney-Brown,growth,499,299,active,2021-05-11,
sub_01484,cus_0296,Thomas-Travis,pro,299,99,active,2021-05-12,
sub_01485,cus_0589,Johnson Inc,enterprise,799,499,active,2021-05-29,
sub_01486,cus_0677,Maldonado-Smith,enterprise,799,499,active,2021-05-12,
sub_01487,cus_0626,Davis Green and Jones,enterprise_plus,999,799,active,2021-05-02,
sub_01488,cus_0642,Murphy Inc,pro,299,499,active,2021-05-03,
sub_01489,cus_0617,Hunter-Nichols,enterprise,799,999,active,2021-05-28,
sub_01490,cus_0573,Ford-Gutierrez,pro,299,99,active,2021-05-04,
sub_01491,cus_0420,Reid PLC,enterprise,799,499,active,2021-05-12,
sub_01492,cus_0307,Schneider Macdonald and Salazar,pro,299,299,cancelled,2021-05-13,2021-05-13
sub_01493,cus_0160,Smith and Sons,pro,299,99,active,2021-05-07,
sub_01494,cus_0371,Robinson PLC,enterprise,799,499,active,2021-05-02,
sub_01495,cus_0228,Beck-Thompson,enterprise,799,499,active,2021-05-01,
sub_01496,cus_0508,Ochoa-Hodges,growth,499,299,active,2021-05-18,
sub_01497,cus_0173,Wells Group,enterprise_plus,999,799,active,2021-05-13,
sub_01498,cus_0599,Russell-Schneider,growth,499,299,active,2021-05-07,
sub_01499,cus_0201,Russell-Turner,enterprise_plus,999,799,active,2021-05-26,
sub_01500,cus_0071,Reed and Sons,growth,499,299,active,2021-05-02,
sub_01501,cus_0218,Barnes-Johnson,enterprise_plus,999,799,active,2021-05-08,
sub_01502,cus_0638,Davis-Mathis,enterprise,799,799,cancelled,2021-05-25,2021-05-25
sub_01503,cus_0269,Serrano Group,enterprise_plus,999,799,active,2021-05-29,
sub_01504,cus_0174,Gardner-Mccarthy,pro,299,499,active,2021-05-13,
sub_01505,cus_0083,Taylor Inc,enterprise,799,999,active,2021-05-29,
sub_01506,cus_0346,Molina and Sons,pro,299,,reactivation,2021-05-04,
sub_01507,cus_0684,Rodriguez Marshall and Barnes,pro,299,,active,2021-06-06,
sub_01508,cus_0685,Johnson-Robinson,enterprise,799,,active,2021-06-16,
sub_01509,cus_0686,Adams Gross and Smith,starter,99,,active,2021-06-02,
sub_01510,cus_0687,Grant LLC,starter,99,,active,2021-06-07,
sub_01511,cus_0688,Barnes Jones and Hall,growth,499,,active,2021-06-18,
sub_01512,cus_0689,Murphy-Jackson,starter,99,,active,2021-06-30,
sub_01513,cus_0690,Brown Ltd,enterprise,799,,active,2021-06-08,
sub_01514,cus_0691,Kramer-Warren,starter,99,,active,2021-06-05,
sub_01515,cus_0692,Johnson-Miller,starter,99,,active,2021-06-03,
sub_01516,cus_0693,Pratt LLC,pro,299,,active,2021-06-16,
sub_01517,cus_0694,Webb and Sons,enterprise_plus,999,,active,2021-06-21,
sub_01518,cus_0695,Curtis-Patterson,starter,99,,active,2021-06-05,
sub_01519,cus_0696,Cooper Walter and Henry,enterprise_plus,999,,active,2021-06-28,
sub_01520,cus_0697,Valenzuela Group,growth,499,,active,2021-06-04,
sub_01521,cus_0698,Romero LLC,starter,99,,active,2021-06-12,
sub_01522,cus_0699,Bautista Gonzales and Garza,growth,499,,active,2021-06-23,
sub_01523,cus_0700,Garner Group,starter,99,,active,2021-06-01,
